"8", "1", "0.00048", "6", "141", "70882", "328", "09", "2022", "1", "Cashback earnings earning from level 6, from user ID 141 and nodeId 70882 to nodeId 328 and to userId 8 for September, 2022", "2"
"8", "1", "0.00042", "5", "141", "70882", "360", "09", "2022", "1", "Cashback earnings earning from level 5, from user ID 141 and nodeId 70882 to nodeId 360 and to userId 8 for September, 2022", "2"
"8", "1", "0.00036", "4", "141", "70882", "424", "09", "2022", "1", "Cashback earnings earning from level 4, from user ID 141 and nodeId 70882 to nodeId 424 and to userId 8 for September, 2022", "2"
"8", "1", "0.00018", "2", "141", "70882", "553", "09", "2022", "1", "Cashback earnings earning from level 2, from user ID 141 and nodeId 70882 to nodeId 553 and to userId 8 for September, 2022", "2"
"141", "1", "0.00012", "1", "141", "70882", "70882", "09", "2022", "1", "Cashback earnings earning from level 1, from user ID 141 and nodeId 70882 to nodeId 70882 and to userId 141 for September, 2022", "2"
"8", "1", "0.00079", "11", "141", "70883", "297", "09", "2022", "1", "Cashback earnings earning from level 11, from user ID 141 and nodeId 70883 to nodeId 297 and to userId 8 for September, 2022", "2"
"8", "1", "0.00073", "10", "141", "70883", "298", "09", "2022", "1", "Cashback earnings earning from level 10, from user ID 141 and nodeId 70883 to nodeId 298 and to userId 8 for September, 2022", "2"
"8", "1", "0.00067", "9", "141", "70883", "300", "09", "2022", "1", "Cashback earnings earning from level 9, from user ID 141 and nodeId 70883 to nodeId 300 and to userId 8 for September, 2022", "2"
"8", "1", "0.00061", "8", "141", "70883", "304", "09", "2022", "1", "Cashback earnings earning from level 8, from user ID 141 and nodeId 70883 to nodeId 304 and to userId 8 for September, 2022", "2"
"8", "1", "0.00055", "7", "141", "70883", "312", "09", "2022", "1", "Cashback earnings earning from level 7, from user ID 141 and nodeId 70883 to nodeId 312 and to userId 8 for September, 2022", "2"
"8", "1", "0.00048", "6", "141", "70883", "328", "09", "2022", "1", "Cashback earnings earning from level 6, from user ID 141 and nodeId 70883 to nodeId 328 and to userId 8 for September, 2022", "2"
"8", "1", "0.00042", "5", "141", "70883", "360", "09", "2022", "1", "Cashback earnings earning from level 5, from user ID 141 and nodeId 70883 to nodeId 360 and to userId 8 for September, 2022", "2"
"8", "1", "0.0003", "3", "141", "70883", "425", "09", "2022", "1", "Cashback earnings earning from level 3, from user ID 141 and nodeId 70883 to nodeId 425 and to userId 8 for September, 2022", "2"
"8", "1", "0.00018", "2", "141", "70883", "554", "09", "2022", "1", "Cashback earnings earning from level 2, from user ID 141 and nodeId 70883 to nodeId 554 and to userId 8 for September, 2022", "2"
"141", "1", "0.00012", "1", "141", "70883", "70883", "09", "2022", "1", "Cashback earnings earning from level 1, from user ID 141 and nodeId 70883 to nodeId 70883 and to userId 141 for September, 2022", "2"
"8", "1", "0.00079", "11", "141", "70884", "297", "09", "2022", "1", "Cashback earnings earning from level 11, from user ID 141 and nodeId 70884 to nodeId 297 and to userId 8 for September, 2022", "2"
"8", "1", "0.00073", "10", "141", "70884", "298", "09", "2022", "1", "Cashback earnings earning from level 10, from user ID 141 and nodeId 70884 to nodeId 298 and to userId 8 for September, 2022", "2"
"8", "1", "0.00067", "9", "141", "70884", "300", "09", "2022", "1", "Cashback earnings earning from level 9, from user ID 141 and nodeId 70884 to nodeId 300 and to userId 8 for September, 2022", "2"
"8", "1", "0.00061", "8", "141", "70884", "304", "09", "2022", "1", "Cashback earnings earning from level 8, from user ID 141 and nodeId 70884 to nodeId 304 and to userId 8 for September, 2022", "2"
"8", "1", "0.00055", "7", "141", "70884", "312", "09", "2022", "1", "Cashback earnings earning from level 7, from user ID 141 and nodeId 70884 to nodeId 312 and to userId 8 for September, 2022", "2"
"8", "1", "0.00048", "6", "141", "70884", "328", "09", "2022", "1", "Cashback earnings earning from level 6, from user ID 141 and nodeId 70884 to nodeId 328 and to userId 8 for September, 2022", "2"
"8", "1", "0.00036", "4", "141", "70884", "361", "09", "2022", "1", "Cashback earnings earning from level 4, from user ID 141 and nodeId 70884 to nodeId 361 and to userId 8 for September, 2022", "2"
